,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
928,Abruzzo,Provincia di Pescara,Carpineto della Nora,Scuola Secondaria di secondo grado (3),Liceo L. da Penne,"Liceo Scientifico e delle Scienze Umane
Liceo L. da Penne
Via Dante Alighieri 8
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENZE UMANE",Scuola statale,PEPS011019
929,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola dell'Infanzia (1),Castiglione a Casauria-C.U.,"Castiglione a Casauria-C.U.
Via Roma 3
65020 Castiglione a Casauria PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri - Torre de' Passeri",Scuola statale,PEAA807043
930,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Primaria (3),Pescosansonesco,"Pescosansonesco
Via Oriente S.N.C.
65020 Pescosansonesco PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri - Torre de' Passeri",Scuola statale,PEEE807037
931,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Primaria (3),Tocco da Casauria C.U.,"Tocco da Casauria C.U.
Piazza Domenico Stromei
65028 Tocco da Casauria PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri - Torre de' Passeri",Scuola statale,PEEE80706A
932,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Primaria (3),Torre de' Passeri-C.U.-IC Manzi,"Torre de' Passeri-C.U.-IC Manzi
Via Garibaldi
65029 Torre de' Passeri PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri",Scuola statale,PEEE807059
933,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Secondaria di primo grado (3),S.M. D. Stromei-Tocco Casauria,"S.M. D. Stromei-Tocco Casauria
Piazza D. Stromei 1
65028 Tocco da Casauria PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri - Torre de' Passeri",Scuola statale,PEMM807036
934,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Secondaria di primo grado (3),SM di Battista-Torre De Passeri,"SM di Battista-Torre De Passeri
Via Dante Alighieri 10
65029 Torre de' Passeri PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri",Scuola statale,PEMM807014
935,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Secondaria di primo grado (3),S.M. Piano d'Orta di Bolognano,"S.M. Piano d'Orta di Bolognano
Via Provinciale Piano d'Orta
65020 Bolognano PE
Istituto principale:
PEIC807003 A. Manzi Torre De Passeri - Torre de' Passeri",Scuola statale,PEMM807025
936,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Secondaria di secondo grado (2),I. T. Commerciale,"Istituto Tecnico Economico
I. T. Commerciale
Via Einaudi
65029 Torre de' Passeri PE
Istituto principale:
PEIS001008 I. Omnicomprensivo - Popoli
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PETA001014
937,Abruzzo,Provincia di Pescara,Castiglione a Casauria,Scuola Secondaria di secondo grado (2),ITA P. Cuppari,"Istituto Tecnico Tecnologico
ITA P. Cuppari
Via XX Settembre 1
65020 Alanno PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PETA00201X
938,Abruzzo,Provincia di Pescara,Catignano,Scuola dell'Infanzia (1),Catignano C.U.,"Catignano C.U.
Via Madonna delle Grazie
65011 Catignano PE
Istituto principale:
PEIC819009 Rosciano",Scuola statale,PEAA819016
939,Abruzzo,Provincia di Pescara,Catignano,Scuola Primaria (1),Catignano-C.U.,"Catignano-C.U.
Via Madonna delle Grazie
65011 Catignano PE
Istituto principale:
PEIC819009 Rosciano",Scuola statale,PEEE81901B
940,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di primo grado (1),S.M. G. Pascoli,"S.M. G. Pascoli
Via A.De Gasperi 21
65011 Catignano PE
Istituto principale:
PEIC819009 Rosciano",Scuola statale,PEMM81903C
941,Abruzzo,Provincia di Pescara,Catignano,Istituto Comprensivo (1),Rosciano,"Rosciano
Piazza Berlinguer 1
65011 Catignano PE
Comprende le seguenti scuole:
PEAA819016 Catignano C.U.
PEAA819038 Nocciano C.U. - Nocciano
PEAA81905A Rosciano C.U. - Rosciano
PEAA81906B Civitaquana-C.U. - Civitaquana
PEEE81901B Catignano-C.U.
PEEE81903D Nocciano C.U. - Nocciano
PEEE81905G Rosciano C.U.- I.C. - Rosciano
PEEE81906L Civitaquana-C.U. - Civitaquana
PEMM81902B Sms Nocciano - Nocciano
PEMM81903C S.M. G. Pascoli
PEMM81904D S.M. G. Finamore - Rosciano
PEMM81905E S.M. F. Petrarca - Civitaquana",Scuola statale,PEIC819009
942,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di secondo grado (5),ITA P. Cuppari,"Istituto Tecnico Tecnologico
ITA P. Cuppari
Via XX Settembre 1
65020 Alanno PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PETA00201X
943,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di secondo grado (5),Servizi Agric. e Svil. Rurale-Villarea,"Istituto Professionale
Servizi Agric. e Svil. Rurale-Villarea
Via Elsa Morante 16
65012 Cepagatti PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo - Alanno
Percorsi di Studio:
· SERV.AGR.SV.RUR. / VALORIZZAZIONE E COMMERCIALIZZ. DEI PROD. AGRICOLI DEL TERRITORIO
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PERA002014
944,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di secondo grado (5),I. T. Commerciale,"Istituto Tecnico Economico
I. T. Commerciale
Via Einaudi
65029 Torre de' Passeri PE
Istituto principale:
PEIS001008 I. Omnicomprensivo - Popoli
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PETA001014
945,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di secondo grado (5),Liceo L. da Penne,"Liceo Scientifico e delle Scienze Umane
Liceo L. da Penne
Via Dante Alighieri 8
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENZE UMANE",Scuola statale,PEPS011019
946,Abruzzo,Provincia di Pescara,Catignano,Scuola Secondaria di secondo grado (5),L. Artistico Mario dei Fiori,"Liceo Artistico
L. Artistico Mario dei Fiori
Via Caselli 49
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO ARTISTICO ARCHITETTURA E AMBIENTE
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO DESIGN - ARTE DEI METALLI, DELL'OREFICERIA E DEL CORALLO
· LICEO ARTISTICO DESIGN - ARTE DELLA MODA",Scuola statale,PESL011016
947,Abruzzo,Provincia di Pescara,Cepagatti,Scuola dell'Infanzia (4),Cepagatti Cu,"Cepagatti Cu
Via R D Ortensio 6
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEAA82002B
948,Abruzzo,Provincia di Pescara,Cepagatti,Scuola dell'Infanzia (4),Cepagatti Villareia,"Cepagatti Villareia
Via Matilde Serao 5
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEAA82003C
949,Abruzzo,Provincia di Pescara,Cepagatti,Scuola dell'Infanzia (4),Cepagatti Villanova,"Cepagatti Villanova
Via Milano 6
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEAA82004D
950,Abruzzo,Provincia di Pescara,Cepagatti,Scuola dell'Infanzia (4),F. Santuccione,"F. Santuccione
Via A.Forlani 13
65012 Cepagatti PE",Scuola paritaria,PE1A00100E
951,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Primaria (3),Cepagatti Cu-I.C.,"Cepagatti Cu-I.C.
Via a Forlani 15
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEEE82002L
952,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Primaria (3),Cepagatti Vallemare,"Cepagatti Vallemare
Via V.Veneto 9
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEEE82003N
953,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Primaria (3),Cepagatti Villanova,"Cepagatti Villanova
Via Milano 10
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEEE82004P
954,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Secondaria di primo grado (2),C.P.I.A. Pescara - Chieti,"C.P.I.A. Pescara - Chieti
Via Elsa Morante 4
65012 Cepagatti PE
Comprende le seguenti scuole:
CHCT703004 Lanciano - Lanciano
CHCT70500Q Vasto - Vasto
CHCT70700B Chieti - Chieti
CHEE705014 Sede Carceraria - Vasto
PECT700005 Pescara - Pescara
PECT701001 Loreto Aprutino - Loreto Aprutino
PECT70200R Popoli - Popoli
PEEE70001D Carceri Giudiziarie - Cpia Pe/ch - Pescara",Scuola statale,PEMM107001
955,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Secondaria di primo grado (2),S.M. G. d'Annunzio,"S.M. G. d'Annunzio
Via Dante Alighieri 25
65012 Cepagatti PE
Istituto principale:
PEIC82000D Cepagatti - Rosciano",Scuola statale,PEMM82001E
956,Abruzzo,Provincia di Pescara,Cepagatti,Scuola Secondaria di secondo grado (1),Servizi Agric. e Svil. Rurale-Villarea,"Istituto Professionale
Servizi Agric. e Svil. Rurale-Villarea
Via Elsa Morante 16
65012 Cepagatti PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo - Alanno
Percorsi di Studio:
· SERV.AGR.SV.RUR. / VALORIZZAZIONE E COMMERCIALIZZ. DEI PROD. AGRICOLI DEL TERRITORIO
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PERA002014
957,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola dell'Infanzia (5),Città S. Angelo-C.U.,"Città S. Angelo-C.U.
Via Vincenzo Basile
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEAA82901R
958,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola dell'Infanzia (5),Città S. Angelo - Fonte Umano,"Città S. Angelo - Fonte Umano
Via Fonte Umano
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEAA82903V
959,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola dell'Infanzia (5),Città S. Angelo-Madonna D. Pace,"Città S. Angelo-Madonna D. Pace
Via degli Ulivi
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEAA82904X
960,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola dell'Infanzia (5),Città Sant Angelo - Saline,"Città Sant Angelo - Saline
Via Salara
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEAA829051
961,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola dell'Infanzia (5),Madonna Divino Amore,"Madonna Divino Amore
Corso Umberto I 21
65013 Città Sant'Angelo PE",Scuola paritaria,PE1A00200A
962,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Primaria (3),F. Fabbiani-I.O. Città S. Angelo,"F. Fabbiani-I.O. Città S. Angelo
Via Aldo Moro - Marina
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82400R Istituto Comprensivo n.1",Scuola statale,PEEE82401V
963,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Primaria (3),Città S. Angelo-C.U.- I.C.,"Città S. Angelo-C.U.- I.C.
Via Circonvallazione 17
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEEE829012
964,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Primaria (3),Giuseppe Verzella,"Giuseppe Verzella
Via Torre Liquerizia
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82900X Città Sant Angelo",Scuola statale,PEEE829023
965,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Secondaria di primo grado (1),S. M N. Giansante Città S. Angelo,"S. M N. Giansante Città S. Angelo
Via Circonvallazione
65013 Città Sant'Angelo PE
Istituto principale:
PEIC82400R Istituto Comprensivo n.1",Scuola statale,PEMM82401T
966,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Secondaria di secondo grado (2),Liceo B. Spaventa Città S.A.,"Liceo Linguistico e delle Scienze Umane
Liceo B. Spaventa Città S.A.
Largo Mazzini 1
65013 Città Sant'Angelo PE
Istituto principale:
PEIS00400Q Istituto Omnic. Città S. Angelo
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,PEPM004017
967,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Scuola Secondaria di secondo grado (2),L. Scientifico B. Spaventa Città S.A.,"Liceo Scientifico
L. Scientifico B. Spaventa Città S.A.
Largo Mazzini 1
65013 Città Sant'Angelo PE
Istituto principale:
PEIS00400Q Istituto Omnic. Città S. Angelo
Percorsi di Studio:
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,PEPS004016
968,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Istituto Comprensivo (2),Istituto Comprensivo n.1,"Istituto Comprensivo n.1
Via Circonvallazione
65013 Città Sant'Angelo PE
Comprende le seguenti scuole:
PEEE82401V F. Fabbiani-I.O. Città S. Angelo
PEMM82401T S. M N. Giansante Città S. Angelo",Scuola statale,PEIC82400R
969,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Istituto Comprensivo (2),Città Sant Angelo,"Città Sant Angelo
Via Circonvallazione 17
65013 Città Sant'Angelo PE
Comprende le seguenti scuole:
PEAA82901R Città S. Angelo-C.U.
PEAA82902T Elice-C.U. - Elice
PEAA82903V Città S. Angelo - Fonte Umano
PEAA82904X Città S. Angelo-Madonna D. Pace
PEAA829051 Città Sant Angelo - Saline
PEEE829012 Città S. Angelo-C.U.- I.C.
PEEE829023 Giuseppe Verzella
PEEE829034 Elice-C.U. - Elice
PEMM829011 S.M. - Elice",Scuola statale,PEIC82900X
970,Abruzzo,Provincia di Pescara,Città Sant'Angelo,Istituto Superiore (1),Istituto Omnic. Città S. Angelo,"Istituto Omnic. Città S. Angelo
Largo Mazzini 1
65013 Città Sant'Angelo PE
Comprende le seguenti scuole:
PEPM004017 Liceo B. Spaventa Città S.A.
PEPS004016 L. Scientifico B. Spaventa Città S.A.",Scuola statale,PEIS00400Q
971,Abruzzo,Provincia di Pescara,Civitaquana,Scuola dell'Infanzia (1),Civitaquana-C.U.,"Civitaquana-C.U.
Via Roma
65010 Civitaquana PE
Istituto principale:
PEIC819009 Rosciano - Catignano",Scuola statale,PEAA81906B
972,Abruzzo,Provincia di Pescara,Civitaquana,Scuola Primaria (1),Civitaquana-C.U.,"Civitaquana-C.U.
Via Roma
65010 Civitaquana PE
Istituto principale:
PEIC819009 Rosciano - Catignano",Scuola statale,PEEE81906L
973,Abruzzo,Provincia di Pescara,Civitaquana,Scuola Secondaria di primo grado (1),S.M. F. Petrarca,"S.M. F. Petrarca
Via Roma
65010 Civitaquana PE
Istituto principale:
PEIC819009 Rosciano - Catignano",Scuola statale,PEMM81905E
974,Abruzzo,Provincia di Pescara,Civitaquana,Scuola Secondaria di secondo grado (2),ITA P. Cuppari,"Istituto Tecnico Tecnologico
ITA P. Cuppari
Via XX Settembre 1
65020 Alanno PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PETA00201X
975,Abruzzo,Provincia di Pescara,Civitaquana,Scuola Secondaria di secondo grado (2),I. T. Commerciale,"Istituto Tecnico Economico
I. T. Commerciale
Via Einaudi
65029 Torre de' Passeri PE
Istituto principale:
PEIS001008 I. Omnicomprensivo - Popoli
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PETA001014
976,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola dell'Infanzia (2),Civitella Casanova-C.U.,"Civitella Casanova-C.U.
Via Abate Casari
65010 Civitella Casanova PE
Istituto principale:
PEIC822005 Loreto Aprutino - Loreto Aprutino",Scuola statale,PEAA822034
977,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola dell'Infanzia (2),Civitella Casanova-Vestea,"Civitella Casanova-Vestea
Via Don Lorenzo di Giulio
65010 Civitella Casanova PE
Istituto principale:
PEIC822005 Loreto Aprutino - Loreto Aprutino",Scuola statale,PEAA822045
978,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Primaria (1),Civitella Casanova-C.U. - I.C.,"Civitella Casanova-C.U. - I.C.
Via G. Marconi 48/50
65010 Civitella Casanova PE
Istituto principale:
PEIC822005 Loreto Aprutino - Loreto Aprutino",Scuola statale,PEEE822039
979,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di primo grado (1),S.M. Croce,"S.M. Croce
Via G.Marconi 50
65010 Civitella Casanova PE
Istituto principale:
PEIC822005 Loreto Aprutino - Loreto Aprutino",Scuola statale,PEMM822027
980,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di secondo grado (5),ITA P. Cuppari,"Istituto Tecnico Tecnologico
ITA P. Cuppari
Via XX Settembre 1
65020 Alanno PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PETA00201X
981,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di secondo grado (5),Liceo L. da Penne,"Liceo Scientifico e delle Scienze Umane
Liceo L. da Penne
Via Dante Alighieri 8
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENZE UMANE",Scuola statale,PEPS011019
982,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di secondo grado (5),L. Artistico Mario dei Fiori,"Liceo Artistico
L. Artistico Mario dei Fiori
Via Caselli 49
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO ARTISTICO ARCHITETTURA E AMBIENTE
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO DESIGN - ARTE DEI METALLI, DELL'OREFICERIA E DEL CORALLO
· LICEO ARTISTICO DESIGN - ARTE DELLA MODA",Scuola statale,PESL011016
983,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di secondo grado (5),ITC-ITT-ITG G. Marconi,"Istituto Tecnico Economico e Tecnologico
ITC-ITT-ITG G. Marconi
Via Martiri Pennesi del 1837 6
65017 Penne PE
Comprende le seguenti scuole:
PETD03051X ITC Marconi - Serale
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· TURISMO
· COSTRUZIONI, AMBIENTE E TERRITORIO",Scuola statale,PETD03000D
984,Abruzzo,Provincia di Pescara,Civitella Casanova,Scuola Secondaria di secondo grado (5),ITC Marconi - Serale,"Istituto Tecnico Economico
ITC Marconi - Serale
Via Martiri Pennesi del 1837 6
65017 Penne PE
Corso serale di:
PETD03000D ITC-ITT-ITG G. Marconi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PETD03051X
985,Abruzzo,Provincia di Pescara,Collecorvino,Scuola dell'Infanzia (2),Collecorvino Santa Maria,"Collecorvino Santa Maria
Contrada Santa Maria
65010 Collecorvino PE
Istituto principale:
PEIC821009 Collecorvino",Scuola statale,PEAA821027
986,Abruzzo,Provincia di Pescara,Collecorvino,Scuola dell'Infanzia (2),Eugenia Ravasco,"Eugenia Ravasco
Via Marco Pantalone 5
65010 Collecorvino PE",Scuola paritaria,PE1A003006
987,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Primaria (3),Collecorvino-Cu-IC,"Collecorvino-Cu-IC
Via M. d'Antona
65010 Collecorvino PE
Istituto principale:
PEIC821009 Collecorvino",Scuola statale,PEEE82101B
988,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Primaria (3),Collecorvino S. Lucia,"Collecorvino S. Lucia
Contrada S. Lucia 7
65010 Collecorvino PE
Istituto principale:
PEIC821009 Collecorvino",Scuola statale,PEEE82102C
989,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Primaria (3),Collecorvino Villa Barberi,"Collecorvino Villa Barberi
Contrada Barberi 18
65010 Collecorvino PE
Istituto principale:
PEIC821009 Collecorvino",Scuola statale,PEEE82103D
990,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Secondaria di primo grado (1),S.M. d'Annunzio,"S.M. d'Annunzio
Via S.Rocco
65010 Collecorvino PE
Istituto principale:
PEIC821009 Collecorvino",Scuola statale,PEMM82101A
991,Abruzzo,Provincia di Pescara,Collecorvino,Istituto Comprensivo (1),Collecorvino,"Collecorvino
Via De Iuliis 1
65010 Collecorvino PE
Comprende le seguenti scuole:
PEAA821027 Collecorvino Santa Maria
PEAA821038 Picciano-C.U. - Picciano
PEEE82101B Collecorvino-Cu-IC
PEEE82102C Collecorvino S. Lucia
PEEE82103D Collecorvino Villa Barberi
PEEE82104E F. di Silverio - Picciano
PEMM82101A S.M. d'Annunzio",Scuola statale,PEIC821009
992,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Secondaria di secondo grado (2),Liceo L. da Penne,"Liceo Scientifico e delle Scienze Umane
Liceo L. da Penne
Via Dante Alighieri 8
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENZE UMANE",Scuola statale,PEPS011019
993,Abruzzo,Provincia di Pescara,Collecorvino,Scuola Secondaria di secondo grado (2),L. Artistico Mario dei Fiori,"Liceo Artistico
L. Artistico Mario dei Fiori
Via Caselli 49
65017 Penne PE
Istituto principale:
PEIS01100V L. da Penne - M. dei Fiori
Percorsi di Studio:
· LICEO ARTISTICO ARCHITETTURA E AMBIENTE
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO DESIGN - ARTE DEI METALLI, DELL'OREFICERIA E DEL CORALLO
· LICEO ARTISTICO DESIGN - ARTE DELLA MODA",Scuola statale,PESL011016
994,Abruzzo,Provincia di Pescara,Cugnoli,Scuola dell'Infanzia (1),Cugnoli-C.U.,"Cugnoli-C.U.
Via Italia 17
65020 Cugnoli PE
Istituto principale:
PEIC81200E I. Omnicomprensivo - Alanno",Scuola statale,PEAA81203D
995,Abruzzo,Provincia di Pescara,Cugnoli,Scuola Primaria (1),Cugnoli-C.U.,"Cugnoli-C.U.
Via Italia 17
65020 Cugnoli PE
Istituto principale:
PEIC81200E I. Omnicomprensivo - Alanno",Scuola statale,PEEE81203P
996,Abruzzo,Provincia di Pescara,Cugnoli,Scuola Secondaria di primo grado (1),S.M.,"S.M.
Via Italia 21
65020 Cugnoli PE
Istituto principale:
PEIC81200E I. Omnicomprensivo - Alanno",Scuola statale,PEMM81202L
997,Abruzzo,Provincia di Pescara,Cugnoli,Scuola Secondaria di secondo grado (3),ITA P. Cuppari,"Istituto Tecnico Tecnologico
ITA P. Cuppari
Via XX Settembre 1
65020 Alanno PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PETA00201X
998,Abruzzo,Provincia di Pescara,Cugnoli,Scuola Secondaria di secondo grado (3),I. T. Commerciale,"Istituto Tecnico Economico
I. T. Commerciale
Via Einaudi
65029 Torre de' Passeri PE
Istituto principale:
PEIS001008 I. Omnicomprensivo - Popoli
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PETA001014
999,Abruzzo,Provincia di Pescara,Cugnoli,Scuola Secondaria di secondo grado (3),Servizi Agric. e Svil. Rurale-Villarea,"Istituto Professionale
Servizi Agric. e Svil. Rurale-Villarea
Via Elsa Morante 16
65012 Cepagatti PE
Istituto principale:
PEIS002004 Istituto Omnicomprensivo - Alanno
Percorsi di Studio:
· SERV.AGR.SV.RUR. / VALORIZZAZIONE E COMMERCIALIZZ. DEI PROD. AGRICOLI DEL TERRITORIO
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PERA002014
1000,Abruzzo,Provincia di Pescara,Elice,Scuola dell'Infanzia (1),Elice-C.U.,"Elice-C.U.
Via Terenzi
65010 Elice PE
Istituto principale:
PEIC82900X Città Sant Angelo - Città Sant'Angelo",Scuola statale,PEAA82902T
1001,Abruzzo,Provincia di Pescara,Elice,Scuola Primaria (1),Elice-C.U.,"Elice-C.U.
Via Terenzi
65010 Elice PE
Istituto principale:
PEIC82900X Città Sant Angelo - Città Sant'Angelo",Scuola statale,PEEE829034
1002,Abruzzo,Provincia di Pescara,Elice,Scuola Secondaria di primo grado (1),S.M.,"S.M.
Via G.D'Annunzio 10
65010 Elice PE
Istituto principale:
PEIC82900X Città Sant Angelo - Città Sant'Angelo",Scuola statale,PEMM829011
1003,Abruzzo,Provincia di Pescara,Elice,Scuola Secondaria di secondo grado (6),Polo Liceale Luigi Illuminati,"Liceo
Polo Liceale Luigi Illuminati
Piazza Illuminati 1
64032 Atri TE
Percorsi di Studio:
· LICEO CLASSICO
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO LINGUISTICO
· LICEO LINGUISTICO - ESABAC
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,TEPC05000A
1004,Abruzzo,Provincia di Pescara,Elice,Scuola Secondaria di secondo grado (6),Liceo Scientifico Dello Sport di Atri,"Liceo Scientifico
Liceo Scientifico Dello Sport di Atri
Corso Elio Adriano
64032 Atri TE
Istituto principale:
TEIS014001 Adone Zoli
Percorsi di Studio:
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,TEPS01401B
1005,Abruzzo,Provincia di Pescara,Elice,Scuola Secondaria di secondo grado (6),I.P.I.A.,"Istituto Professionale
I.P.I.A.
Via S.Ilario
64032 Atri TE
Istituto principale:
TEIS014001 Adone Zoli
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,TERI01401L
