,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
5428,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Primaria (2),Seminara Capol. Barlaam,"Seminara Capol. Barlaam
Via Scopelliti
89028 Seminara RC
Istituto principale:
RCIC82100T De Zerbi-Milone - Palmi",Scuola statale,RCEE821021
5429,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Primaria (2),Barritteri,"Barritteri
Via Forese 2
89028 Seminara RC
Istituto principale:
RCIC82100T De Zerbi-Milone - Palmi",Scuola statale,RCEE821032
5430,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Secondaria di primo grado (1),Barlaam (Seminara),"Barlaam (Seminara)
Via Scopelliti
89028 Seminara RC
Istituto principale:
RCIC82100T De Zerbi-Milone - Palmi",Scuola statale,RCMM82101V
5431,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Secondaria di secondo grado (4),Class. Nicola Pizi Ass. Iis Pizi,"Liceo Classico
Class. Nicola Pizi Ass. Iis Pizi
Piazzale Martiri d'Ungheria
89015 Palmi RC
Istituto principale:
RCIS019002 N. Pizi
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,RCPC019019
5432,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Secondaria di secondo grado (4),L. Scienze Umanecorrado Alvaro,"Liceo Linguistico e delle Scienze Umane
L. Scienze Umanecorrado Alvaro
Via Campanella
89015 Palmi RC
Istituto principale:
RCIS03200C Einaudi Alvaro
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO LINGUISTICO - ESABAC
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,RCPM03201X
5433,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Secondaria di secondo grado (4),L. Sc. Marconipalmi-Ass. Iis. Pizi,"Liceo Scientifico
L. Sc. Marconipalmi-Ass. Iis. Pizi
Via San Gaetano
89015 Palmi RC
Istituto principale:
RCIS019002 N. Pizi
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,RCPS01901C
5434,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola Secondaria di secondo grado (4),Ist Prof Manut Ass Tecn-Enogastronomia,"Istituto Professionale
Ist Prof Manut Ass Tecn-Enogastronomia
Via Basile N?2
89015 Palmi RC
Istituto principale:
RCIS03200C Einaudi Alvaro
Percorsi di Studio:
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,RCRI032014
5435,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola dell'Infanzia (1),Volto Santo S. Pantaleone,"Volto Santo S. Pantaleone
Via Oberdan
89020 Serrata RC",Scuola paritaria,RC1A04500R
5436,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Primaria (1),Serrata,"Serrata
Via Petrarca
89020 Serrata RC
Istituto principale:
RCIC84800T Laureana Galatro Feroleto - Laureana di Borrello",Scuola statale,RCEE848065
5437,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di primo grado (1),Scuola Secondaria Primo Grado,"Scuola Secondaria Primo Grado
Via Petrarca
89020 Serrata RC
Istituto principale:
RCIC84800T Laureana Galatro Feroleto - Laureana di Borrello",Scuola statale,RCMM84802X
5438,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),Laureana-S. Ass.L. Sc. Rosarn,"Istituto Tecnico Economico
Laureana-S. Ass.L. Sc. Rosarn
Via Piazza della Minerva
89023 Laureana di Borrello RC
Istituto principale:
RCIS01400V R. Piria - Rosarno
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,RCTD014015
5439,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),R. Piria Casa Circondariale Laurean,"Istituto Tecnico Economico
R. Piria Casa Circondariale Laurean
Piazza Santa Maria della Minerva
89023 Laureana di Borrello RC
Istituto principale:
RCIS01400V R. Piria - Rosarno
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,RCTD014026
5440,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),Corso Serale - I.T.C. (A.F.M.),"Istituto Tecnico Economico
Corso Serale - I.T.C. (A.F.M.)
Piazza della Minerva
89023 Laureana di Borrello RC
Corso serale di:
RCIS01400V R. Piria - Rosarno
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,RCTD01450D
5441,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),Istituto Profess. Alberghiero,"Istituto Professionale
Istituto Profess. Alberghiero
Via Ortenzia
89832 Acquaro VV
Istituto principale:
VVIS003008 Ist d'Istruzione Superiore Luigi Einaudi - Serra San Bruno
Percorsi di Studio:
· SERV.ENOGASTR.OSPIT.ALBERG. / ENOGASTRONOMIA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,VVRH00302D
5442,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),Liceo Musicale,"Liceo Musicale e Coreutico
Liceo Musicale
Via Gramsci
89021 Cinquefrondi RC
Istituto principale:
RCPM05000C Liceo Statale G. Rechichi - Polistena
Percorsi di Studio:
· LICEO MUSICALE E COREUTICO - SEZIONE MUSICALE",Scuola statale,RCPM05001D
5443,Calabria,Città Metr. di Reggio Calabria,Serrata,Scuola Secondaria di secondo grado (6),R. Piria,"Liceo Scientifico
R. Piria
Via Modigliani
89025 Rosarno RC
Istituto principale:
RCIS01400V R. Piria
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,RCPS014019
5444,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Siderno Via Trieste,"Siderno Via Trieste
Via Trieste
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCAA86501C
5445,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Siderno Via Randazzo,"Siderno Via Randazzo
Via Randazzo
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCAA86502D
5446,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Infanzia Vennerello,"Infanzia Vennerello
Contrada Vennerello
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCAA86505L
5447,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Infanzia Siderno Superiore,"Infanzia Siderno Superiore
Via Cornace
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCAA86506N
5448,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Siderno Fraz. Casanova,"Siderno Fraz. Casanova
Contrada Casanova
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCAA866018
5449,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Siderno Fraz. Donisi,"Siderno Fraz. Donisi
Contrada Donisi
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCAA866029
5450,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Siderno Fraz. Mirto,"Siderno Fraz. Mirto
Contrada Mirto
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCAA86603A
5451,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Maria SS. Immacolata,"Maria SS. Immacolata
Via A. De Gasperi 39
89048 Siderno RC",Scuola paritaria,RC1A14600D
5452,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola dell'Infanzia (9),Sc. Mat. il Pianeta dei Bimbi,"Sc. Mat. il Pianeta dei Bimbi
Via E. Fermi 38
89048 Siderno RC",Scuola paritaria,RC1A17300T
5453,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Siderno Michele Bello,"Siderno Michele Bello
Via Turati 4
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCEE86502P
5454,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Casanova,"Casanova
Contrada Casanova 25
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCEE86602E
5455,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Donisi,"Donisi
Contrada Donisi
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCEE86603G
5456,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Siderno Cap. Pascoli,"Siderno Cap. Pascoli
Corso Garibaldi 122
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCEE86604L
5457,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Gonia,"Gonia
Contrada Gonia 22
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCEE86605N
5458,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Primaria (6),Mirto,"Mirto
Contrada Mirto 19
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCEE86607Q
5459,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di primo grado (2),Pedullà (Siderno),"Pedullà (Siderno)
Corso Garibaldi Tr.Verdi
89048 Siderno RC
Istituto principale:
RCIC86500G M. Bello-Pedullà - Agnana",Scuola statale,RCMM86501L
5460,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di primo grado (2),Scuola Media Alvaro,"Scuola Media Alvaro
Via Trieste
89048 Siderno RC
Istituto principale:
RCIC86600B Pascoli Alvaro",Scuola statale,RCMM86601C
5461,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),I.P.S.I. Artigianato,"Istituto Tecnico Professionale
I.P.S.I. Artigianato
Via G. Mazzini 2
89048 Siderno RC
Comprende le seguenti scuole:
RCRI010017 Locri - S. Coord. IPSIA Siderno - Locri
RCRI01050G IPSIA Siderno - Corso Serale
Percorsi di Studio:
· ELETTRONICA ED ELETTROTECNICA
· PROD.IND.ART. / ARTIG. / PRODUZIONI TESSILI E SARTORIALI
· INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,RCRI010006
5462,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),IPSIA Siderno - Corso Serale,"Istituto Professionale
IPSIA Siderno - Corso Serale
Via Mazzini 2
89048 Siderno RC
Corso serale di:
RCRI010006 I.P.S.I. Artigianato
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· PRODUZIONI INDUSTRIALI E ARTIGIANALI",Scuola statale,RCRI01050G
5463,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),L. Art. Siderno Ass. I.I.S. Olivetilocri,"Liceo Artistico
L. Art. Siderno Ass. I.I.S. Olivetilocri
Via Turati
89048 Siderno RC
Istituto principale:
RCIS02900L Oliveti - Panetta - Locri
Percorsi di Studio:
· LICEO ARTISTICO ARCHITETTURA E AMBIENTE
· LICEO ARTISTICO ARTI FIGURATIVE PLASTICO-PITTORICO
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO GRAFICA",Scuola statale,RCSL02901X
5464,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),G. Marconi,"Istituto Tecnico Economico
G. Marconi
Viale Sasso Marconi
89048 Siderno RC
Istituto principale:
RCIS03100L I. I. Sup. G. Marconi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· TURISMO",Scuola statale,RCTD03101V
5465,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),G. Marconi Siderno Corso Serale,"Istituto Tecnico Economico e Tecnologico
G. Marconi Siderno Corso Serale
Viale Sasso Marconi Snc
89048 Siderno RC
Corso serale di:
RCIS03100L I. I. Sup. G. Marconi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· COSTRUZIONI, AMBIENTE E TERRITORIO",Scuola statale,RCTD031507
5466,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),Itgpitagoraass. I.I.S. Marconi,"Istituto Tecnico Tecnologico
Itgpitagoraass. I.I.S. Marconi
Viale Sasso Marconi Snc
89048 Siderno RC
Istituto principale:
RCIS03100L I. I. Sup. G. Marconi
Percorsi di Studio:
· COSTRUZIONI, AMBIENTE E TERRITORIO",Scuola statale,RCTL031019
5467,Calabria,Città Metr. di Reggio Calabria,Siderno,Scuola Secondaria di secondo grado (7),Istituto Tecnico Commerciale Paritario Giacomo Leopardi,"Istituto Tecnico Economico
Istituto Tecnico Commerciale Paritario Giacomo Leopardi
Via Toronto Snc
89048 Siderno RC
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola paritaria,RCTD1B500I
5468,Calabria,Città Metr. di Reggio Calabria,Siderno,Istituto Comprensivo (2),M. Bello-Pedullà - Agnana,"M. Bello-Pedullà - Agnana
Via Turati 4
89048 Siderno RC
Comprende le seguenti scuole:
RCAA86501C Siderno Via Trieste
RCAA86502D Siderno Via Randazzo
RCAA86505L Infanzia Vennerello
RCAA86506N Infanzia Siderno Superiore
RCEE86501N Agnana Capoluogo - Agnana Calabra
RCEE86502P Siderno Michele Bello
RCMM86501L Pedullà (Siderno)
RCMM86502N Via Provinciale (Agnana Cal.) - Agnana Calabra",Scuola statale,RCIC86500G
5469,Calabria,Città Metr. di Reggio Calabria,Siderno,Istituto Comprensivo (2),Pascoli Alvaro,"Pascoli Alvaro
Corso Garibaldi 122
89048 Siderno RC
Comprende le seguenti scuole:
RCAA866018 Siderno Fraz. Casanova
RCAA866029 Siderno Fraz. Donisi
RCAA86603A Siderno Fraz. Mirto
RCEE86602E Casanova
RCEE86603G Donisi
RCEE86604L Siderno Cap. Pascoli
RCEE86605N Gonia
RCEE86607Q Mirto
RCMM86601C Scuola Media Alvaro",Scuola statale,RCIC86600B
5470,Calabria,Città Metr. di Reggio Calabria,Siderno,Istituto Superiore (1),I. I. Sup. G. Marconi,"I. I. Sup. G. Marconi
Viale Sasso Marconi
89048 Siderno RC
Comprende le seguenti scuole:
RCTD03101V G. Marconi
RCTD031507 G. Marconi Siderno Corso Serale
RCTL031019 Itgpitagoraass. I.I.S. Marconi",Scuola statale,RCIS03100L
5471,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola dell'Infanzia (1),Sinopoli Cap. Via Trieste,"Sinopoli Cap. Via Trieste
Via Trieste
89020 Sinopoli RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà - Sant'Eufemia d'Aspromonte",Scuola statale,RCAA81902Q
5472,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Primaria (1),Sinopoli Cap. Ins.R. Luppino,"Sinopoli Cap. Ins.R. Luppino
Via Carcere
89020 Sinopoli RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà - Sant'Eufemia d'Aspromonte",Scuola statale,RCEE819032
5473,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di primo grado (1),S.M.,"S.M.
Via Umberto Primo 31
89020 Sinopoli RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà - Sant'Eufemia d'Aspromonte",Scuola statale,RCMM81902X
5474,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.,"Liceo Scientifico e delle Scienze Umane
Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.
Via Lupini
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIS01700A E. Fermi - Bagnara Calabra
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01702T
5475,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),L. Sc. Bagnara Ass. Iis E. Fermi,"Liceo
L. Sc. Bagnara Ass. Iis E. Fermi
Via Nastari
89011 Bagnara Calabra RC
Istituto principale:
RCIS01700A E. Fermi
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01701R
5476,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),ITI Bagnara - S. Ass. Iis. Fermi Bagnara,"Istituto Tecnico Tecnologico
ITI Bagnara - S. Ass. Iis. Fermi Bagnara
Piazza Morello
89011 Bagnara Calabra RC
Istituto principale:
RCIS01700A E. Fermi
Percorsi di Studio:
· ELETTRONICA ED ELETTROTECNICA
· TRASPORTI E LOGISTICA",Scuola statale,RCTF01701V
5477,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),Corso Serale ITIS,"Istituto Tecnico Tecnologico
Corso Serale ITIS
Piazza Morello
89011 Bagnara Calabra RC
Corso serale di:
RCIS01700A E. Fermi",Scuola statale,RCTF017507
5478,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),Liceo Scientifico,"Liceo Scientifico
Liceo Scientifico
Corso Aspromonte 69
89014 Oppido Mamertina RC
Istituto principale:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,RCPS022018
5479,Calabria,Città Metr. di Reggio Calabria,Sinopoli,Scuola Secondaria di secondo grado (6),S. Paolo,"Liceo Classico
S. Paolo
Via A.M. Curcio 81
89014 Oppido Mamertina RC
Percorsi di Studio:
· LICEO CLASSICO",Scuola paritaria,RCPC02500G
5480,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Secondaria di primo grado (1),Scuola Sec. di I^,"Scuola Sec. di I^
Piazza San Pietro
89040 Stignano RC
Istituto principale:
RCIC826001 G. Falcone-P. Borsellino - Caulonia",Scuola statale,RCMM826023
5481,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola dell'Infanzia (3),Luigi Paparo,"Luigi Paparo
Via Don Bosco 6
89040 Riace RC",Scuola paritaria,RC1A14000E
5482,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola dell'Infanzia (3),Riace Loc. Marina,"Riace Loc. Marina
Via Nazionale
89040 Riace RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCAA82905D
5483,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola dell'Infanzia (3),Don Teodoro Rigitano,"Don Teodoro Rigitano
Via Nuova
89040 Camini RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCAA82910Q
5484,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Primaria (3),Riace Marina,"Riace Marina
Via Nazionale
89040 Riace RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCEE82905P
5485,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Primaria (3),Placanica Capoluogo,"Placanica Capoluogo
Via Roma
89040 Placanica RC
Istituto principale:
RCIC826001 G. Falcone-P. Borsellino - Caulonia",Scuola statale,RCEE82616Q
5486,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Primaria (3),Don Teodoro Rigitano,"Don Teodoro Rigitano
Via Nuova
89040 Camini RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCEE82907R
5487,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Secondaria di secondo grado (2),ITA Caulonia Ass. Iis Z. Bianco M. Gioiosa,"Istituto Tecnico Tecnologico
ITA Caulonia Ass. Iis Z. Bianco M. Gioiosa
Via Magna Grecia
89041 Caulonia RC
Istituto principale:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,RCTA011017
5488,Calabria,Città Metr. di Reggio Calabria,Stignano,Scuola Secondaria di secondo grado (2),ITA Caulonia Corso Serale,"Istituto Tecnico Tecnologico
ITA Caulonia Corso Serale
Via Magna Grecia
89041 Caulonia RC
Corso serale di:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,RCTA01150G
5489,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola dell'Infanzia (1),Stilo - A. Scopelliti,"Stilo - A. Scopelliti
Contrada Loco
89049 Stilo RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCAA82911R
5490,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Primaria (1),Stilo Cap. Dante Alighieri,"Stilo Cap. Dante Alighieri
Viale Roma Vico II 5
89049 Stilo RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCEE829134
5491,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Secondaria di primo grado (1),Campanella (Stilo),"Campanella (Stilo)
Viale Roma Vico II 5
89049 Stilo RC
Istituto principale:
RCIC82900C Monasterace-Riace-Stilo-Bivongi - Monasterace",Scuola statale,RCMM82907Q
5492,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Secondaria di secondo grado (6),ITC Monasterace-S. Ass.I.I.S. M. Gioiosa,"Istituto Tecnico Economico
ITC Monasterace-S. Ass.I.I.S. M. Gioiosa
Via Aspromonte Contrada Lupa S.N.C.
89040 Monasterace RC
Istituto principale:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· TURISMO",Scuola statale,RCTD01101N
5493,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Secondaria di secondo grado (6),ITC Monasterace Corso Serale,"Istituto Tecnico Economico
ITC Monasterace Corso Serale
Via Aspromonte
89040 Monasterace RC
Corso serale di:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,RCTD011502
5494,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Secondaria di secondo grado (6),ITA Caulonia Ass. Iis Z. Bianco M. Gioiosa,"Istituto Tecnico Tecnologico
ITA Caulonia Ass. Iis Z. Bianco M. Gioiosa
Via Magna Grecia
89041 Caulonia RC
Istituto principale:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,RCTA011017
5495,Calabria,Città Metr. di Reggio Calabria,Stilo,Scuola Secondaria di secondo grado (6),ITA Caulonia Corso Serale,"Istituto Tecnico Tecnologico
ITA Caulonia Corso Serale
Via Magna Grecia
89041 Caulonia RC
Corso serale di:
RCIS01100B Zanotti Bianco Marina di Gioiosa - Marina di Gioiosa Ionica
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,RCTA01150G
